DLS081, -204.68,-2126.01, 23.22,  -65.57,  2.6,  2.6,DLS,STAD
DLS082, -190.92,-2119.64, 23.75,  -64.19,  2.2,  2.6,DLS,STAD
DLS083, -177.26,-2113.11, 24.32,  -64.46,  2.5,  2.7,DLS,STAD
DLS084, -163.64,-2106.79, 24.91,  -65.30,  2.5,  3.2,DLS,STAD
DLS085, -149.84,-2100.85, 25.45,  -68.39,  1.6,  3.1,DLS,STAD
DLS086, -135.70,-2095.56, 25.63,  -69.35,  0.0,  3.7,DLS,BANNING
DLS087, -121.47,-2090.24, 25.44,  -69.50, -1.4,  3.0,DLS,BANNING
DLS088, -107.15,-2085.10, 24.98,  -70.37, -2.4,  3.4,DLS,BANNING
DLS089,  -92.86,-2080.04, 24.08,  -70.25, -3.4,  4.2,DLS,BANNING
DLS090,  -78.71,-2074.95, 23.04,  -70.29, -4.1,  3.4,DLS,BANNING
DLS091,  -64.58,-2069.96, 21.95,  -70.28, -4.0,  3.4,DLS,BANNING
DLS092,  -50.38,-2064.63, 20.92,  -69.45, -3.7,  3.0,AUP,BANNING
DLS093,  -36.17,-2059.53, 19.96,  -70.48, -3.5,  3.0,AUP,BANNING
DLS094,  -21.80,-2054.65, 19.15,  -71.50, -2.7,  3.5,AUP,BANNING
DLS095,   -7.13,-2050.69, 18.57,  -78.76, -2.0,  2.6,AUP,BANNING
DLS096,    7.83,-2048.80, 18.27,  -86.45, -0.2,  2.2,AUP,BANNING
DLS097,   22.94,-2048.41, 18.27,  -89.61,  0.2,  2.0,DLS,BANNING
DLS098,   38.17,-2048.42, 18.27,  -90.07,  0.2,  2.3,DLS,BANNING
DLS099,   53.33,-2048.57, 18.26,  -90.59,  0.1,  2.4,DLS,BANNING
DLS100,   68.44,-2048.69, 18.26,  -89.97,  0.2,  2.4,DLS,BANNING
DLS101,   83.65,-2048.74, 18.27,  -90.26,  0.2,  2.2,DLS,BANNING
DLS102,   98.80,-2048.89, 18.27,  -90.58,  0.2,  2.3,DLS,BANNING
DLS103,  113.98,-2049.20, 18.26,  -91.25,  0.2,  2.3,DLS,BANNING
DLS104,  129.10,-2049.62, 18.29,  -91.25,  0.4,  2.6,DLS,RANCHO
DLS105,  144.26,-2049.90, 18.28,  -91.38, -0.4, -0.1,DLS,RANCHO
DLS106,  159.48,-2050.37, 18.33,  -91.97,  1.1,  0.5,DLS,RANCHO
DLS107,  174.62,-2051.13, 18.28,  -94.87,  0.8,  0.8,DLS,RANCHO
DLS108,  189.43,-2053.89, 18.32, -106.43, -0.3,  0.9,DLS,RANCHO
DLS109,  203.31,-2059.70, 18.33, -119.14,  0.0,  0.7,DLS,RANCHO
DLS110,  215.60,-2068.60, 18.31, -131.19, -0.7,  1.0,DLS,RANCHO
DLS111,  226.63,-2078.88, 17.87, -133.80, -1.7,  1.4,DLS,RANCHO
DLS112,  237.55,-2089.43, 17.33, -134.04,  0.7,  2.1,DLS,RANCHO
DLS113,  248.58,-2099.65, 16.97, -131.25, -1.4,  2.3,DLS,RANCHO
DLS114,  259.63,-2109.93, 16.51, -135.70, -1.9,  1.8,DLS,RANCHO
DLS115,  270.65,-2120.29, 16.05, -129.85, -1.4,  2.9,DLS,RANCHO
DLS116,  282.42,-2129.77, 15.62, -126.81, -2.3,  1.7,DLS,RANCHO
DLS117,  295.08,-2138.22, 15.16, -121.58, -0.6,  2.3,DLS,RANCHO
DLS118,  307.84,-2146.17, 14.79, -121.96, -0.3,  0.7,DLS,RANCHO
DLS119,  321.15,-2153.21, 14.47, -113.46, -1.3,  1.3,DLS,RANCHO
DLS120,  335.21,-2158.65, 14.13, -110.53, -1.0,  0.1,DLS,RANCHO
DLS121,  349.32,-2164.28, 13.84, -109.37, -1.5, -1.6,DLS,RANCHO
DLS122,  363.24,-2170.06, 14.19, -129.67,  1.5,  0.0,DLS,BANNING
DLS123,  375.02,-2179.42, 14.47, -114.91,  1.2,  4.4,DLS,BANNING
DLS124,  389.36,-2174.85, 15.30,  -53.86,  4.5,  1.9,DLS,BANNING
DLS125,  401.07,-2165.25, 16.24,  -49.33,  4.3,  2.4,DLS,RANCHO
DLS126,  411.79,-2154.42, 17.21,  -41.59,  4.0,  2.9,DLS,RANCHO
DLS127,  421.84,-2143.12, 18.20,  -41.85,  4.1,  3.3,DLS,RANCHO
DLS128,  431.85,-2131.73, 19.20,  -40.50,  4.0,  2.7,DLS,RANCHO
DLS129,  441.63,-2120.18, 20.18,  -39.78,  4.4,  2.6,DLS,RANCHO
DLS130,  451.27,-2108.69, 21.26,  -40.49,  3.6,  1.9,DLS,RANCHO
DLS131,  461.24,-2097.32, 22.29,  -41.03,  4.2,  1.8,DLS,RANCHO
DLS132,  471.24,-2086.13, 23.31,  -43.01,  4.1,  1.6,DLS,RANCHO
DLS133,  482.45,-2076.07, 24.17,  -51.35,  1.3,  1.1,DLS,RANCHO
DLS201, -747.61,-2185.54, 15.04,  -48.42, -0.6,  0.0,DLS,AIRP
DLS202, -736.32,-2175.62, 14.46,  -46.42, -2.0,  0.2,DLS,AIRP
DLS203, -725.45,-2165.00, 13.89,  -47.55, -1.4, -0.4,DLS,AIRP
DLS204, -713.84,-2155.15, 13.42,  -50.85, -1.3,  0.5,DLS,AIRP
DLS205, -702.17,-2145.48, 13.19,  -48.88, -0.3,  0.1,DLS,AIRP
DLS206, -691.26,-2134.90, 13.40,  -43.31,  1.5,  0.0,DLS,LOSPUER
DLS207, -681.04,-2123.63, 13.82,  -41.97,  1.6, -0.3,LPF,LOSPUER
DLS208, -670.76,-2112.42, 14.32,  -44.58,  3.2, -0.7,DLS,LOSPUER
DLS209, -659.35,-2102.10, 15.29,  -52.52,  4.6, -2.7,DLS,LOSPUER
DLS210, -646.98,-2093.69, 16.80,  -58.98,  7.6, -3.1,DLS,LOSPUER
DLS211, -633.89,-2086.43, 18.75,  -64.48,  7.4, -4.0,DLS,LOSPUER
DLS212, -620.22,-2080.65, 20.96,  -70.82,  9.2, -6.6,DLS,LOSPUER
DLS213, -605.94,-2076.47, 23.29,  -76.92,  8.9, -5.0,AUP,LOSPUER
DLS214, -591.34,-2073.64, 25.32,  -82.38,  7.3, -4.1,DLS,LOSPUER
DLS215, -576.28,-2072.59, 26.83,  -89.55,  4.1, -1.9,DLS,LOSPUER
DLS216, -561.25,-2072.92, 27.41,  -93.12,  0.9, -0.6,DLS,LOSPUER
DLS217, -546.18,-2074.05, 27.92,  -95.06,  6.9,  1.9,DLS,LOSPUER
DLS218, -531.31,-2075.37, 30.15,  -93.85,  9.0,  4.6,DLS,LOSPUER
DLS219, -516.41,-2076.01, 32.16,  -88.37,  7.4,  3.7,DLS,LOSPUER
DLS220, -501.51,-2074.08, 34.07,  -75.99,  7.7,  3.1,DLS,LOSPUER
DLS221, -487.62,-2068.64, 35.60,  -61.12,  4.7,  1.9,DLS,LOSPUER
DLS222, -475.49,-2059.56, 36.38,  -45.27,  1.9,  1.3,DLS,LOSPUER
DLS223, -466.19,-2047.51, 36.45,  -29.17,  0.8,  2.0,DLS,LOSPUER
DLS224, -460.64,-2033.53, 36.53,  -14.53,  0.2,  1.7,DLS,LOSPUER
DLS225, -458.82,-2018.42, 36.45,    0.52, -1.0,  1.5,DLS,STAD
DLS226, -461.02,-2003.56, 36.42,   16.26, -0.1,  1.2,DLS,LOSPUER
DLS227, -467.06,-1989.64, 35.81,   31.41, -4.3,  2.5,DLS,LOSPUER
DLS228, -476.48,-1977.89, 34.56,   46.59, -5.8,  4.7,DLS,LOSPUER
DLS229, -488.69,-1969.20, 32.91,   62.66, -6.3,  6.2,DLS,LOSPUER
DLS230, -502.86,-1964.03, 31.09,   78.16, -6.4,  6.8,DLS,LOSPUER
DLS231, -517.88,-1962.61, 29.34,   91.81, -6.6,  6.7,DLS,LOSPUER
DLS232, -532.79,-1963.63, 27.71,   94.71, -4.3,  5.1,DLS,LOSPUER
DLS233, -548.00,-1964.13, 27.26,   88.09, -0.1, -0.1,DLS,LOSPUER
DLS234, -562.98,-1962.25, 27.28,   78.09, -0.2, -1.1,DAA,LOSPUER
DLS235, -577.48,-1958.02, 27.14,   69.60, -0.2,  0.0,DLS,LOSPUER
DLS236, -591.12,-1951.71, 27.14,   61.14, -0.2,  0.5,DLS,LOSPUER
DLS237, -604.23,-1943.97, 27.11,   59.20, -0.6, -0.7,DAA,LOSPUER
DLS238, -617.52,-1936.81, 27.09,   64.67,  0.2, -0.6,DLS,LOSPUER
DLS239, -631.50,-1930.91, 27.09,   68.91,  0.2, -0.9,DLS,LOSPUER
DLS240, -645.62,-1925.64, 27.23,   69.93,  0.2, -0.4,DLS,LOSPUER
DLS301, -557.29,-2083.70, 27.42,  -94.21,  0.4, -0.2,DLS,LOSPUER
DLS302, -542.23,-2085.35, 27.37,  -95.05,  0.4,  0.5,DLS,LOSPUER
DLS303, -527.10,-2086.45, 27.37,  -94.22,  0.4, -0.3,DLS,LOSPUER
DLS304, -512.08,-2087.62, 27.35,  -94.65,  0.2, -0.6,DLS,LOSPUER
DLS305, -497.12,-2088.87, 27.37,  -94.72,  0.2, -0.1,DLS,LOSPUER
DLS306, -482.02,-2090.07, 27.37,  -94.75,  0.0,  1.0,DLS,LOSPUER
DLS307, -466.99,-2091.41, 27.35,  -95.02,  0.1,  0.8,DLS,LOSPUER
DLS308, -451.94,-2092.70, 27.37,  -94.80,  0.2,  0.3,DLS,STAD
DLS309, -436.92,-2094.07, 27.27,  -95.50, -0.8,  0.1,DLS,STAD
DLS310, -421.81,-2095.50, 26.93,  -95.41, -1.4,  0.7,DLS,STAD
DLS311, -406.70,-2097.24, 26.50,  -98.34, -1.8,  0.6,DLS,STAD
DLS312, -391.77,-2100.18, 25.97, -103.86, -2.0,  0.5,DLS,STAD
DLS313, -377.09,-2104.13, 25.32, -105.66, -2.4, -0.7,DLS,STAD
EGA001,  232.96, 1343.41,238.50,   64.75,  0.0,  0.0,EGA,CHIL
EGA002,  218.71, 1348.38,239.33,   73.12,  6.0,  0.1,EGA,CHIL
EGA003,  204.33, 1352.91,241.31,   71.03,  9.9,  0.6,EGA,CHIL
EGA004,  191.03, 1359.43,244.11,   56.75, 11.3, -0.5,EGA,CHIL
EGA005,  179.34, 1368.76,246.81,   48.17,  9.6, -0.1,EGA,CHIL
EGA006,  168.36, 1378.74,249.16,   49.82,  9.2,  0.5,EGA,CHIL
EGA007,  156.34, 1387.62,251.47,   59.96,  9.3,  1.0,EGA,CHIL
EGA008,  142.52, 1393.53,253.70,   76.15,  8.6,  1.6,EGA,CHIL
EGA009,  127.68, 1395.24,255.70,   89.20,  8.1,  1.2,EGA,CHIL
EGA010,  112.65, 1394.91,257.57,   91.75,  7.3,  0.2,EGA,CHIL
EGA011,   97.58, 1395.84,259.52,   77.91,  8.0, -0.3,EGA,CHIL
EGA012,   83.85, 1401.96,261.66,   53.28,  8.4, -0.1,EGA,CHIL
EGA013,   73.24, 1412.50,263.33,   40.63,  6.4, -0.1,EGA,CHIL
EGA014,   63.67, 1424.02,264.75,   41.07,  5.7,  0.5,EGA,CHIL
EGA015,   52.76, 1434.28,266.32,   56.67,  7.8,  1.7,EGA,CHIL
EGA016,   38.72, 1439.11,268.48,   85.40,  9.1,  0.8,EGA,CHIL
EGA017,   23.77, 1438.01,270.89,   99.99,  9.5,  0.9,EGA,CHIL
EGA018,    9.02, 1436.29,273.38,   92.19,  8.6, -0.6,EGA,CHIL
EGA019,   -4.99, 1441.52,275.46,   51.59,  4.4, -0.1,EGA,CHIL
EGA020,  -14.55, 1453.26,275.97,   33.01,  1.3,  0.2,EGA,CHIL
EGA021,  -22.53, 1465.98,276.09,   33.04,  0.9,  0.7,EGA,CHIL
EGA022,  -31.55, 1478.14,276.44,   41.18,  2.9,  0.9,EGA,CHIL
EGA023,  -42.54, 1488.46,277.43,   52.74,  5.7,  1.2,EGA,CHIL
EGA024,  -55.17, 1496.71,279.12,   60.58,  7.2,  0.9,EGA,CHIL
EGA025,  -68.44, 1503.45,281.05,   66.34,  8.1,  0.9,EGA,CHIL
EGA026,  -82.64, 1508.64,282.90,   73.53,  6.5,  1.0,EGA,CHIL
EGA027,  -97.25, 1511.90,284.42,   80.44,  5.8,  0.8,EGA,CHIL
EGA028, -112.26, 1513.55,285.90,   87.33,  6.0,  0.8,EGA,CHIL
EGA029, -127.43, 1513.55,287.34,   91.87,  5.4,  0.4,EGA,CHIL
EGA030, -142.54, 1512.32,288.41,   97.60,  3.3,  0.9,EGA,CHIL
EGA031, -157.28, 1509.49,288.89,  103.81, -0.3,  0.7,EGA,CHIL
EGA032, -171.94, 1505.64,288.86,  105.11,  0.2,  0.4,EGA,CHIL
EGA033, -186.55, 1501.64,288.87,  105.50,  0.1,  0.4,EGA,CHIL
EGA034, -201.26, 1497.69,288.86,  104.74,  0.0,  0.5,EGA,CHIL
EGA035, -215.97, 1493.72,288.87,  106.45,  0.1,  0.8,EGA,CHIL
EGA036, -230.30, 1489.17,288.87,  108.31, -0.1,  0.4,EGA,CHIL
EGA037, -244.85, 1485.05,288.88,  103.28,  0.1,  0.3,EGA,CHIL
EGA038, -259.68, 1481.67,288.87,  103.66,  0.2,  0.6,EGA,CHIL
EGA039, -274.38, 1477.94,288.87,  104.59,  0.2,  0.4,EGA,CHIL
EGA040, -288.92, 1474.17,288.87,  104.56,  0.1,  0.5,EGA,CHIL
EGA041, -303.47, 1470.37,288.87,  105.09,  0.1,  0.6,EGA,CHIL
EGA042, -318.15, 1466.29,288.87,  105.81,  0.2,  0.5,EGA,CHIL
EGA043, -332.65, 1462.33,288.87,  104.78,  0.1,  0.3,EGA,CHIL
EGA044, -347.25, 1458.20,288.87,  108.00,  0.2,  0.8,EGA,CHIL
EGA045, -361.81, 1454.00,288.89,  103.27,  0.0,  0.0,EGA,CHIL
EGA046, -376.44, 1450.69,288.87,  104.23,  0.1,  0.8,EGA,CHIL
EGA047, -390.69, 1445.71,289.07,  113.97,  2.7,  1.0,EGA,CHIL
EGA048, -404.09, 1438.58,289.89,  122.04,  4.0,  1.0,EGA,CHIL
EGA049, -416.39, 1429.75,290.90,  129.32,  4.4,  1.0,EGA,CHIL
EGA050, -427.42, 1419.46,292.09,  136.33,  5.7,  0.8,EGA,CHIL
EGA051, -437.28, 1408.12,293.68,  140.77,  7.3,  0.7,EGA,CHIL
EGA052, -446.30, 1396.15,295.79,  145.04,  9.1,  0.3,EGA,CHIL
EGA053, -454.32, 1383.44,298.19,  151.20, 10.1,  1.3,EGA,CHIL
EGA054, -460.12, 1369.82,300.66,  162.52, 10.1,  0.9,EGA,CHIL
EGA055, -462.92, 1355.25,303.02,  174.78,  9.2,  1.2,EGA,CHIL
EGA056, -462.91, 1340.31,305.33, -174.80,  9.1,  0.8,EGA,CHIL
EGA057, -462.41, 1325.27,307.63, -179.47,  8.8,  1.3,EGA,CHIL
EGA101, -193.40, 1477.30,288.89,  149.45,  0.0,  0.0,EGA,CHIL
EGA102, -197.97, 1462.85,288.84,  164.21,  0.5,  0.1,EGA,CHIL
EGA103, -200.00, 1447.84,288.88,  177.71,  1.0,  1.1,EGA,CHIL
EGA104, -199.53, 1432.72,289.47, -172.97,  3.7,  0.8,EGA,CHIL
EGA105, -196.76, 1417.80,290.56, -165.79,  5.1,  0.4,EGA,CHIL
EGA106, -192.29, 1403.36,291.94, -160.10,  6.0,  0.5,EGA,CHIL
EGA107, -186.59, 1389.39,293.48, -156.31,  6.4,  0.2,EGA,CHIL
EGA108, -180.87, 1375.55,295.15, -159.46,  6.9, -0.3,EGA,CHIL
EGA109, -177.39, 1361.00,297.05, -175.44,  7.5, -1.1,EGA,CHIL
EGA110, -178.80, 1345.96,299.20,  164.69,  8.8, -1.2,EGA,CHIL
EGA111, -184.56, 1332.00,301.34,  150.24,  7.7, -1.0,EGA,CHIL
EGA112, -193.48, 1319.87,303.18,  136.53,  6.3, -0.5,EGA,CHIL
EGA113, -204.74, 1309.92,304.67,  126.01,  5.2, -0.8,EGA,CHIL
EGA114, -217.71, 1302.06,305.82,  118.51,  4.2, -0.1,EGA,CHIL
EGA115, -231.06, 1294.78,306.88,  119.71,  4.3,  0.5,EGA,CHIL
EGA116, -243.67, 1286.55,308.04,  127.25,  5.2,  1.5,EGA,CHIL
EGA117, -254.55, 1276.22,309.48,  141.22,  6.8,  2.2,EGA,CHIL
EGA118, -262.29, 1263.45,311.30,  155.41,  8.0,  1.3,EGA,CHIL
EGA119, -267.58, 1249.46,313.30,  161.42,  8.1,  0.6,EGA,CHIL
EGA120, -272.68, 1235.40,315.38,  156.89,  8.4,  0.0,EGA,CHIL
EGA121, -280.44, 1222.61,317.43,  138.92,  6.6, -1.0,EGA,CHIL
EGA122, -292.08, 1212.93,319.04,  121.46,  5.5, -0.5,EGA,CHIL
EGA123, -305.25, 1205.78,320.28,  118.00,  4.7,  0.5,EGA,CHIL
EGA124, -318.21, 1197.90,321.54,  126.17,  5.6,  1.7,EGA,CHIL
EGA125, -329.65, 1188.16,323.01,  132.92,  6.2,  0.8,EGA,CHIL
EGA126, -341.27, 1178.67,324.49,  121.98,  5.7, -0.2,EGA,CHIL
EGA127, -355.57, 1173.77,325.42,   94.30,  1.3, -1.2,EGA,CHIL
EGA128, -370.64, 1175.58,325.68,   74.13,  0.6, -0.5,EGA,OBSERV
EGA129, -384.93, 1180.31,325.62,   71.70, -0.9,  0.2,EGA,OBSERV
EGA130, -399.36, 1184.68,325.52,   73.75,  0.3, -1.2,EGA,OBSERV
EGA131, -413.74, 1188.97,325.53,   71.62,  0.2, -1.4,EGA,OBSERV
EJR001, 1706.96, 3511.71, 36.43,  -61.07,  0.0,  0.1,JOR,SANDY
EJR002, 1720.34, 3518.54, 36.37,  -60.81, -0.2,  0.6,EJR,SANDY
EJR003, 1733.54, 3526.07, 36.25,  -59.99,  0.1,  0.5,EJR,SANDY
EJR004, 1746.68, 3533.69, 36.12,  -59.80, -0.4,  0.5,EJR,SANDY
EJR005, 1759.81, 3541.35, 36.00,  -59.64, -0.2,  0.5,EJR,SANDY
EJR006, 1772.87, 3549.00, 35.88,  -59.59, -0.4,  0.4,EJR,SANDY
EJR007, 1786.08, 3556.71, 35.74,  -59.87, -0.4,  0.5,EJR,SANDY
EJR008, 1799.12, 3564.23, 35.58,  -60.04, -0.5,  0.5,EJR,SANDY
EJR009, 1812.13, 3571.73, 35.40,  -59.92, -0.6,  0.5,EJR,SANDY
EJR010, 1825.21, 3579.33, 35.21,  -59.70, -0.6,  0.5,EJR,SANDY
EJR011, 1838.16, 3586.97, 35.01,  -59.28, -0.6,  0.4,EJR,SANDY
EJR012, 1851.11, 3594.58, 34.80,  -59.75, -0.6,  0.4,EJR,SANDY
EJR013, 1864.29, 3602.22, 34.59,  -59.95, -0.7,  0.6,EJR,SANDY
EJR014, 1877.35, 3609.77, 34.39,  -59.94, -0.7,  0.4,EJR,SANDY
EJR015, 1890.51, 3617.37, 34.18,  -59.93, -0.6,  0.5,EJR,SANDY
EJR016, 1903.69, 3625.00, 33.99,  -59.89, -0.6,  0.5,EJR,SANDY
EJR017, 1916.84, 3632.63, 33.80,  -59.84, -0.6,  0.5,EJR,SANDY
EJR018, 1929.88, 3640.17, 33.62,  -59.99, -0.5,  0.4,EJR,SANDY
EJR019, 1943.00, 3647.77, 33.47,  -59.86, -0.3,  0.4,EJR,SANDY
EJR020, 1956.05, 3655.38, 33.37,  -59.37, -0.2,  0.4,EJR,SANDY
EJR021, 1968.94, 3663.12, 33.31,  -58.90, -0.1,  0.3,EJR,SANDY
EJR022, 1982.07, 3670.81, 33.26,  -60.26,  0.0,  0.2,EJR,SANDY
EJR023, 1995.20, 3678.25, 33.23,  -60.40,  0.0,  0.4,EJR,SANDY
EJR024, 2008.38, 3685.79, 33.18,  -60.06, -0.1,  0.3,EJR,SANDY
EJR025, 2021.38, 3693.31, 33.14,  -59.90, -0.1,  0.3,EJR,SANDY
EJR026, 2034.59, 3700.95, 33.08,  -60.03,  0.0,  0.3,EJR,SANDY
EJR027, 2047.78, 3708.56, 33.04,  -59.86,  0.0,  0.5,EJR,SANDY
EJR028, 2060.94, 3716.19, 33.01,  -59.94,  0.3, -0.8,EJR,SANDY
EJR029, 2074.03, 3723.64, 32.99,  -60.21,  0.1,  0.3,EJR,SANDY
EJR030, 2087.22, 3731.20, 32.96,  -60.17, -0.1,  0.5,EJR,SANDY
EJR031, 2100.22, 3738.68, 32.97,  -60.03,  0.1,  0.0,EJR,SANDY
EJR032, 2113.41, 3746.30, 32.99,  -59.90,  0.3,  0.2,EJR,SANDY
EJR033, 2126.52, 3753.88, 33.05,  -59.95,  0.5,  0.0,EJR,SANDY
EJR034, 2139.57, 3761.43, 33.13,  -59.97,  0.5,  0.2,EJR,SANDY
EJR035, 2152.59, 3768.91, 33.22,  -60.17,  0.5,  0.4,EJR,SANDY
EJR036, 2165.62, 3776.43, 33.32,  -59.95,  0.5,  0.2,EJR,SANDY
EJR037, 2178.77, 3784.02, 33.43,  -59.95,  0.6,  0.2,EJR,SANDY
EJR038, 2191.87, 3791.60, 33.55,  -60.00,  0.5,  0.1,EJR,SANDY
EJR039, 2205.10, 3799.09, 33.66,  -60.68,  0.6,  0.5,EJR,SANDY
EJR040, 2218.18, 3806.64, 33.78,  -59.57,  0.6,  0.4,EJR,SANDY
EJR041, 2231.18, 3814.22, 33.92,  -59.78,  0.7,  0.5,EJR,SANDY
EJR042, 2244.19, 3821.70, 34.05,  -60.52,  0.7,  0.7,EJR,ALAMO
EJR043, 2257.43, 3829.22, 34.18,  -60.17,  0.7,  0.6,EJR,ALAMO
EJR044, 2270.55, 3836.75, 34.32,  -60.14,  0.6,  0.4,EJR,ALAMO
EJR045, 2283.68, 3844.29, 34.46,  -59.98,  0.7,  0.5,EJR,ALAMO
EJR046, 2296.67, 3851.80, 34.59,  -59.97,  0.7,  0.6,EJR,ALAMO
EJR047, 2309.61, 3859.40, 34.73,  -58.92,  0.7,  0.6,EJR,ALAMO
EJR048, 2322.37, 3867.36, 34.88,  -57.37,  0.8,  0.5,EJR,ALAMO
EJR049, 2335.07, 3875.65, 35.04,  -56.10,  0.8,  0.6,EJR,ALAMO
EJR050, 2347.49, 3884.35, 35.20,  -53.78,  0.8,  0.7,EJR,ALAMO
EJR051, 2359.55, 3893.40, 35.37,  -52.44,  0.8,  0.5,EJR,ALAMO
EJR052, 2371.35, 3902.86, 35.55,  -49.96,  0.9,  0.6,EJR,ALAMO
EJR053, 2382.75, 3912.89, 35.73,  -47.45,  0.9,  0.7,EJR,ALAMO
EJR054, 2393.76, 3923.39, 35.91,  -45.16,  0.8,  0.7,EJR,ALAMO
EJR055, 2404.22, 3934.25, 36.09,  -42.73,  0.8,  0.7,EJR,ALAMO
EJR056, 2414.22, 3945.60, 36.26,  -40.18,  0.8,  0.6,EJR,SANDY
EJR057, 2423.79, 3957.36, 36.44,  -37.64,  0.9,  0.7,EJR,SANDY
EJR058, 2432.78, 3969.47, 36.62,  -35.82,  0.8,  0.6,EJR,SANDY
EJR059, 2441.24, 3981.93, 36.78,  -32.59,  0.8,  0.7,EJR,SANDY
EJR060, 2449.16, 3994.72, 36.95,  -30.96,  0.8,  0.5,EJR,SANDY
EJR061, 2456.78, 4007.86, 37.11,  -28.98,  0.8,  0.6,EJR,SANDY
EJR062, 2463.85, 4021.29, 37.27,  -26.50,  0.8,  0.7,EJR,SANDY
EJR063, 2470.38, 4034.85, 37.42,  -25.25,  0.7,  0.5,EJR,SANDY
EJR064, 2476.81, 4048.59, 37.56,  -24.46,  0.7,  0.6,EJR,GRAPES
EJR065, 2482.88, 4062.49, 37.70,  -23.13,  0.7,  0.4,EJR,GRAPES
EJR066, 2488.83, 4076.37, 37.84,  -23.26,  0.7,  0.5,EJR,GRAPES
EJR067, 2494.96, 4090.17, 38.02,  -24.55,  1.0,  0.4,EJR,GRAPES
EJR068, 2501.36, 4103.87, 38.24,  -25.33,  1.0,  0.4,EJR,GRAPES
EJR069, 2507.91, 4117.55, 38.43,  -25.75,  0.4,  0.4,EJR,GRAPES
EJR070, 2514.80, 4131.02, 38.52,  -28.65,  0.1,  0.3,EJR,GRAPES
EJR071, 2522.06, 4144.33, 38.64,  -27.76,  1.3,  0.6,EJR,GRAPES
EJR072, 2529.09, 4157.62, 39.05,  -28.35,  1.9,  0.3,EJR,GRAPES
EJR073, 2536.42, 4170.73, 39.52,  -30.00,  2.0,  0.5,EJR,GRAPES
EJR074, 2544.04, 4183.67, 39.99,  -30.67,  2.0,  0.5,EJR,GRAPES
EJR075, 2551.83, 4196.76, 40.43,  -30.94,  1.3,  0.4,EJR,GRAPES
EJR076, 2559.73, 4209.71, 40.77,  -31.53,  1.5,  0.4,EJR,GRAPES
EJR077, 2567.70, 4222.47, 41.12,  -32.70,  1.6,  0.4,EJR,GRAPES
EJR078, 2575.94, 4235.18, 41.49,  -32.88,  1.5,  0.5,EJR,GRAPES
EJR079, 2584.24, 4247.87, 41.86,  -33.65,  1.6,  0.4,EJR,GRAPES
EJR080, 2592.83, 4260.42, 42.24,  -34.98,  1.7,  0.5,EJR,GRAPES
EJR081, 2601.70, 4272.79, 42.63,  -36.31,  1.7,  0.4,EJR,GRAPES
EJR082, 2610.74, 4284.82, 43.03,  -37.59,  1.7,  0.4,EJR,GRAPES
EJR083, 2620.02, 4296.64, 43.45,  -38.49,  2.0,  0.0,EJR,GRAPES
EJR084, 2629.74, 4308.31, 43.86,  -40.99,  1.8,  0.4,EJR,GRAPES
EJR085, 2639.90, 4319.65, 44.30,  -42.97,  1.8,  0.4,EJR,GRAPES
EJR086, 2650.46, 4330.45, 44.75,  -45.24,  1.9,  0.4,EJR,GRAPES
EJR087, 2661.39, 4341.01, 45.23,  -47.56,  2.0,  0.1,EJR,GRAPES
EJR088, 2672.96, 4350.90, 45.71,  -50.63,  2.1,  0.4,EJR,GRAPES
EJR089, 2684.91, 4360.29, 46.22,  -53.20,  2.1,  0.4,EJR,GRAPES
EJR090, 2697.29, 4369.10, 46.74,  -55.48,  2.2,  0.2,EJR,GRAPES
EJR091, 2710.38, 4376.78, 47.34,  -63.45,  2.5,  0.2,EJR,GRAPES
EJR092, 2724.09, 4383.34, 47.98,  -66.07,  2.6,  0.1,EJR,GRAPES
EJR093, 2738.18, 4388.77, 48.63,  -71.45,  2.8,  0.0,EJR,SANCHIA
EJR094, 2752.56, 4393.21, 48.89,  -73.20, -1.0,  0.4,EJR,SANCHIA
EJR095, 2766.88, 4397.89, 48.92,  -71.28, -0.6, -1.0,EJR,SANCHIA
EMD001, 1211.19, -763.28, 57.72,  -83.93,  0.0,  0.0,EMD,MIRR
EMD002, 1226.04, -761.13, 59.18,  -79.99,  6.0,  3.0,EMD,MIRR
EMD003, 1240.50, -756.96, 60.40,  -68.24,  5.4,  3.0,EMD,MIRR
EMD004, 1253.89, -750.00, 61.62,  -56.51,  5.0,  3.3,EMD,MIRR
EMD005, 1265.58, -740.51, 62.88,  -45.17,  5.1,  3.1,EMD,MIRR
EMD006, 1275.02, -728.89, 64.02,  -33.53,  4.6,  3.4,EMD,MIRR
EMD007, 1282.89, -715.93, 64.67,  -28.96,  1.1,  3.6,EMD,MIRR
EMD008, 1290.11, -702.67, 64.68,  -27.65, -0.1,  2.9,EMD,MIRR
EMD009, 1295.66, -688.54, 65.28,  -14.71,  4.6,  4.0,EMD,MIRR
EMD010, 1298.00, -673.71, 66.16,   -2.34,  3.5,  3.5,EMD,MIRR
EMD011, 1297.17, -658.63, 66.98,    8.82,  3.3,  3.2,EMD,MIRR
EMD012, 1293.42, -643.88, 67.79,   19.80,  3.3,  2.6,EMD,MIRR
EMD013, 1287.27, -630.21, 68.59,   27.28,  3.2,  2.1,EMD,MIRR
EMD014, 1279.95, -617.02, 68.96,   33.43,  0.5,  3.0,EMD,MIRR
